user_id,trimmed_tweet,original_tweet
873973794431537154,Stop killing people you fucking cunts #DanielShaver #PhilipBrailsford,"RT @UCJags: Stop killing people, you fucking cunts @MesaPD #DanielShaver #PhilipBrailsford"
1577738131,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
565493857,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
938136950690713603,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
565493857,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever you go,"RT @Emmer_Effer: #PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever you go.…"
27830249,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever you go,"RT @Emmer_Effer: #PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever you go.…"
915521202726293504,I wanna hear ya'll talk all that just follow police commands fuckery Some of these cunts are just murderers a,"I wanna hear ya'll talk all that, ""just follow police commands"", fuckery. Some of these cunts are just murderers, a… https://t.co/mWt2QJuss0"
423180206,Stop killing people you fucking cunts #DanielShaver #PhilipBrailsford,"Stop killing people, you fucking cunts @MesaPD #DanielShaver #PhilipBrailsford"
16501420,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
27830249,Was the erection #PhilipBrailsford got murdering #danielshaver worth the lifelong knowledge of taking away a father,Was the erection #PhilipBrailsford got murdering #danielshaver worth the lifelong knowledge of taking away a father… https://t.co/hg39fUgJup
147789542,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
393803365,Our justice system has failed us ONCE AGAIN with #PhilipBrailsford getting off on no charges for shooting a man on,Our justice system has failed us ONCE AGAIN with #PhilipBrailsford getting off on no charges for shooting a man on… https://t.co/Ffc8ZCwVSd
472238291,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
443841428,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
130293188,a coward with a badge #PhilipBrailsford,RT @kinglos70: a coward with a badge #PhilipBrailsford https://t.co/bmmLttCsZk
2217063241,a coward with a badge #PhilipBrailsford,RT @kinglos70: a coward with a badge #PhilipBrailsford https://t.co/bmmLttCsZk
130293188,The face of a murderer a so called peace officer #PhilipBrailsford,RT @AlxLuvsBatman23: The face of a murderer a so called peace officer .... #PhilipBrailsford https://t.co/Nj206gQp7p
883663620630097920,I hope #PhilipBrailsford has a kid and that he or she too is Shot like the kid Philip shot Hope all his famil,"I hope #PhilipBrailsford  has a kid and that he or she too is Shot like the kid Philip shot....

Hope all his famil… https://t.co/k1qR7gTRu9"
130293188,That's just ridiculous #PhilipBrailsford go and handcuff the man instead of making him crawl If this is not police i,"RT @MassimoBalloni: That's just ridiculous. #PhilipBrailsford, go and handcuff the man instead of making him crawl. If this is not police i…"
130293188,Just saw the #PhilipBrailsford footage That jury should be ashamed of themselves,RT @penoptimusprime: Just saw the #PhilipBrailsford footage. That jury should be ashamed of themselves.
28873802,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
398457972,#PhilipBrailsford shot a crying nervous man Id be scared too and be dead #DanielShaver,"RT @xCarlosEMendez: #PhilipBrailsford shot a crying nervous man. I’d be scared too, and be dead.  #DanielShaver

 https://t.co/1n6M2NGiS3"
818565839725228036,TW Police Brutality Graphic Content #DanielShaver #BlackLivesMatter #PoliceReform #BrailsfordVerdict #PhilipBrailsford,"RT @JGibsonDem: [TW: Police Brutality, Graphic Content] 
#DanielShaver #BlackLivesMatter #PoliceReform #BrailsfordVerdict #PhilipBrailsford…"
806576452690935810,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
818565839725228036,#PhilipBrailsfordCops are the terrorists,"RT @LeftistFoxbutt: #PhilipBrailsford

Cops are the terrorists."
520891936,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
806576452690935810,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
24597757,Karma better catch up with this guy #PhilipBrailsford,RT @berenart: Karma better catch up with this guy. #PhilipBrailsford https://t.co/MI31Nj5AWl
848619970502283264,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
24597757,Trigger warning Shows cop #PhilipBrailsford murdering #DanielShaver in cold blood while making him crawl on the floor tow,RT @nomicarmona: Trigger warning: Shows cop #PhilipBrailsford murdering #DanielShaver in cold blood while making him crawl on the floor tow…
24597757,If you wanna kill somebody and get away with it here's how #MesaPD #PhilipBrailsford,"RT @daTalleyman: If you wanna kill somebody and get away with it, here's how. #MesaPD #PhilipBrailsford https://t.co/UOAbxCjWaC"
398457972,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
24597757,#PhilipBrailsford The guy is a cold blooded killer pray you don't run into this smirking face low IQ fucktard,"RT @KingMorbiusUSA: #PhilipBrailsford The guy is a cold blooded killer, pray you don't run into this smirking face low IQ fucktard https://…"
873973794431537154,#PhilipBrailsfordMesa Police also murdered this girl last year after being called because she was seen with a kitchen,"RT @LeftistFoxbutt: #PhilipBrailsford

Mesa Police also murdered this girl last year after being called because she was seen with a kitchen…"
24597757,What The Fuck Did I Just Watch FYI the officer #PhilipBrailsford was found not guilty of murdering #DanielS,"RT @NewsByKatherine: What. The. Fuck. Did. I. Just. Watch. 

FYI - the officer #PhilipBrailsford was found not guilty of murdering #DanielS…"
24597757,Just saw the #PhilipBrailsford footage That jury should be ashamed of themselves,RT @penoptimusprime: Just saw the #PhilipBrailsford footage. That jury should be ashamed of themselves.
331910773,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
24597757,That's just ridiculous #PhilipBrailsford go and handcuff the man instead of making him crawl If this is not police i,"RT @MassimoBalloni: That's just ridiculous. #PhilipBrailsford, go and handcuff the man instead of making him crawl. If this is not police i…"
24597757,The face of a murderer a so called peace officer #PhilipBrailsford,RT @AlxLuvsBatman23: The face of a murderer a so called peace officer .... #PhilipBrailsford https://t.co/Nj206gQp7p
843267042908164096,#PhilipBrailsfordCops are the terrorists,"#PhilipBrailsford

Cops are the terrorists."
24597757,Someone needs to find #PhilipBrailsford and give him some street justice,RT @The_Gnar24: Someone needs to find #PhilipBrailsford and give him some street justice.
24597757,a coward with a badge #PhilipBrailsford,RT @kinglos70: a coward with a badge #PhilipBrailsford https://t.co/bmmLttCsZk
24597757,#PhilipBrailsford must have celebrated really hard after killing the man begging for his life on the ground #AmeriKKKa c,RT @Mannuueellll: #PhilipBrailsford must have celebrated really hard after killing the man begging for his life on the ground. #AmeriKKKa c…
24597757,Fuck you #PhilipBrailsford,RT @badoydoybadz: Fuck you #PhilipBrailsford https://t.co/98ZaeRilty
310027642,Someone needs to find #PhilipBrailsford and give him some street justice,Someone needs to find #PhilipBrailsford and give him some street justice.
24597757,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
2938682674,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
918933784522842112,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
223498184,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
24597757,Remember this POS murderer's face #PhilipBrailsford,RT @purplemoonluv: Remember this POS murderer's face!  #PhilipBrailsford https://t.co/u6RehJw63M
740058735977103360,Looks like photofit picture of a psycho But what the hell a psycho with a badge is still first and foremost a cop,Looks like photofit picture of a psycho. But what the hell a psycho with a badge is still first and foremost a cop… https://t.co/NFAyjqJXAl
2938682674,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
24597757,Im stunned after watching #DanielShaver being executed by #PhilipBrailsford Will the feds charge Brailsford with civ,RT @AnthonyLWells: I’m stunned after watching #DanielShaver being executed by #PhilipBrailsford .  Will the feds charge Brailsford with civ…
261548945,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
24597757,#PhilipBrailsford is a racist killer masquerading as a law enforcement officer Spare us usual diat,RT @emenyonu99: @polley13 @kristysiefkin #PhilipBrailsford is a racist killer masquerading as a law enforcement officer.Spare us usual diat…
24597757,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
348633932,what you got to say about #PhilipBrailsford since you have an opinion on everything From one murderer to another,what you got to say about #PhilipBrailsford @SheriffClarke  since you have an opinion on everything.  From one murderer to another.
24597757,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
24597757,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
17805165,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
24597757,How can this happen How can this disgrace of a human being walk free #philipbrailsford your time will come you coward htt,RT @rhyslove1: How can this happen? How can this disgrace of a human being walk free? #philipbrailsford your time will come you coward. htt…
2938682674,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
24597757,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
24597757,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
770252303643267073,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
24597757,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
24597757,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
20446061,Here he is Mesa AZ #killercop #PhilipBrailsford Testimony over in murder trial of exMesa police officer,"RT @StephenGlahn: Here he is: Mesa, AZ #killercop #PhilipBrailsford.  Testimony over in murder trial of ex-Mesa police officer https://t.co…"
24597757,#PhilipBrailsford is the commando wannabe COWARD in this video He murdered #DanielShaver while on a power trip with,RT @DavidMReyna: #PhilipBrailsford is the commando wanna-be COWARD in this video. He murdered #DanielShaver while on a power trip with @Mes…
24597757,#PhilipBrailsford shot a crying nervous man Id be scared too and be dead #DanielShaver,"RT @xCarlosEMendez: #PhilipBrailsford shot a crying nervous man. I’d be scared too, and be dead.  #DanielShaver

 https://t.co/1n6M2NGiS3"
2938682674,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
24597757,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever you go,"RT @Emmer_Effer: #PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever you go.…"
24597757,TW Police Brutality Graphic Content #DanielShaver #BlackLivesMatter #PoliceReform #BrailsfordVerdict #PhilipBrailsford,"RT @JGibsonDem: [TW: Police Brutality, Graphic Content] 
#DanielShaver #BlackLivesMatter #PoliceReform #BrailsfordVerdict #PhilipBrailsford…"
3210064769,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
24597757,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
808564772991942657,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
808564772991942657,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
843267042908164096,#PhilipBrailsfordMesa Police also murdered this girl last year after being called because she was seen with a kit,"#PhilipBrailsford

Mesa Police also murdered this girl last year after being called because she was seen with a kit… https://t.co/DHeludEyiX"
791988954753032196,#PhilipBrailsford shot a crying nervous man Id be scared too and be dead #DanielShaver,"RT @xCarlosEMendez: #PhilipBrailsford shot a crying nervous man. I’d be scared too, and be dead.  #DanielShaver

 https://t.co/1n6M2NGiS3"
829523167362314240,Here he is Mesa AZ #killercop #PhilipBrailsford Testimony over in murder trial of exMesa police officer,"RT @StephenGlahn: Here he is: Mesa, AZ #killercop #PhilipBrailsford.  Testimony over in murder trial of ex-Mesa police officer https://t.co…"
720406943915974656,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
873973794431537154,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever you go,"RT @Emmer_Effer: #PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever you go.…"
808564772991942657,#PhilipBrailsford shot a crying nervous man Id be scared too and be dead #DanielShaver,"RT @xCarlosEMendez: #PhilipBrailsford shot a crying nervous man. I’d be scared too, and be dead.  #DanielShaver

 https://t.co/1n6M2NGiS3"
799721849517178880,This could be anybody All Americans should force themselves to watch it #DanielShaver #PhilipBrailsford,This could be anybody. All Americans should force themselves to watch it. #DanielShaver #PhilipBrailsford https://t.co/9cvI0W0Yu3
188362098,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
2309201876,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever you go,"RT @Emmer_Effer: #PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever you go.…"
873973794431537154,#PhilipBrailsford Karma or street justice will get you you punk ass motherfucker Sleep with one eye open bitch,RT @Emmer_Effer: #PhilipBrailsford  Karma or street justice will get you you punk ass motherfucker.  Sleep with one eye open bitch.
808564772991942657,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
791988954753032196,Why Did #Mesa Police Chief #RamonBatista Allow #SODOMITE #Mesa Cop #PhilipBrailsford To Inscribed #YOUREFUCKED On His AR15 Us,RT @dxv515: Why Did #Mesa Police Chief #RamonBatista Allow #SODOMITE #Mesa Cop #PhilipBrailsford To Inscribed #YOUREFUCKED! On His AR15? Us…
808564772991942657,#PhilipBrailsford is the commando wannabe COWARD in this video He murdered #DanielShaver while on a power trip with,RT @DavidMReyna: #PhilipBrailsford is the commando wanna-be COWARD in this video. He murdered #DanielShaver while on a power trip with @Mes…
2284143994,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
808564772991942657,TW Police Brutality Graphic Content #DanielShaver #BlackLivesMatter #PoliceReform #BrailsfordVerdict #PhilipBrailsford,"RT @JGibsonDem: [TW: Police Brutality, Graphic Content] 
#DanielShaver #BlackLivesMatter #PoliceReform #BrailsfordVerdict #PhilipBrailsford…"
348633932,#PhilipBrailsford Karma or street justice will get you you punk ass motherfucker Sleep with one eye open bitch,#PhilipBrailsford  Karma or street justice will get you you punk ass motherfucker.  Sleep with one eye open bitch.
3256116492,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
881163512487321603,#PhilipBrailsford murdered #DanielShaver and got away with it because he is white just had the displeasure of seein,RT @TomAshbourne: #PhilipBrailsford murdered #DanielShaver and got away with it ❗️because he is white ❗️- just had the displeasure of seein…
751032145024540672,#PhilipBrailsford murdered #DanielShaver and got away with it because he is white just had the displeasure of,#PhilipBrailsford murdered #DanielShaver and got away with it ❗️because he is white ❗️- just had the displeasure of… https://t.co/tQ8gtgCV0v
464322373,#PhilipBrailsford must have celebrated really hard after killing the man begging for his life on the ground,#PhilipBrailsford must have celebrated really hard after killing the man begging for his life on the ground.… https://t.co/gO9Xbv0Vi7
290754020,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
105002392,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
799679452976386048,If there was ever a better trigger for revolt against the police its #PhilipBrailsford,RT @LeftistFoxbutt: If there was ever a better trigger for revolt against the police its #PhilipBrailsford
2186733260,Fucking Cop doesn't even know how to open a hotel room door how the fuck do u let people use guns who ca,@ShaunKing Fucking Cop doesn't even know how to open a hotel room door how the fuck do u let people use guns who ca… https://t.co/cP3kBan8I9
348633932,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever,"#PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever… https://t.co/79pGU3oG7s"
852580171924336641,If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video one of the worst things I've ever,RT @jlofts20: If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video - one of the worst things I've ever…
2265642848,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
166725636,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
2159421122,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
843267042908164096,If there was ever a better trigger for revolt against the police its #PhilipBrailsford,If there was ever a better trigger for revolt against the police its #PhilipBrailsford
3025811778,Robocop didnt shoot innocent civilians he saved them The same cant be said about #PhilipBrailsford,"@honeymommyy Robocop didn’t shoot innocent civilians, he saved them. The same can’t be said about #PhilipBrailsford."
801090962,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
346074629,#PhilipBrailsford YOU ARE A MURDERER,#PhilipBrailsford YOU ARE A MURDERER.
15839578,I don't see how anyone can watch this and decide it was anything other than an execution Astonishingly Philip Bra,"I don't see how anyone can watch this and decide it was anything other than an execution. Astonishingly, Philip Bra… https://t.co/wkAPnJ4xry"
1097077225,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
843267042908164096,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
2423700076,#DanielShaver shooting ExArizona police officer #PhilipBrailsford acquitted of murder body cam evidence shows Shave,"RT @NewsIsBreaking_: #DanielShaver shooting: Ex-Arizona police officer #PhilipBrailsford acquitted of murder, body cam evidence shows Shave…"
2423700076,you should really do something about this #PhilipBrailsford deserves to be in jail,@TheJusticeDept you should really do something about this.... #PhilipBrailsford deserves to be in jail....… https://t.co/G5Jh2WN3l7
843965368179875842,Why Did #Mesa Police Chief #RamonBatista Allow #SODOMITE #Mesa Cop #PhilipBrailsford To Inscribed #YOUREFUCKED On His AR15 Us,RT @dxv515: Why Did #Mesa Police Chief #RamonBatista Allow #SODOMITE #Mesa Cop #PhilipBrailsford To Inscribed #YOUREFUCKED! On His AR15? Us…
744184513983619072,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
843267042908164096,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
744184513983619072,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
1126943503,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
843965368179875842,The face of a murderer a so called peace officer #PhilipBrailsford,RT @AlxLuvsBatman23: The face of a murderer a so called peace officer .... #PhilipBrailsford https://t.co/Nj206gQp7p
843965368179875842,#DanielShaver shooting ExArizona police officer #PhilipBrailsford acquitted of murder body cam evidence shows Shave,"RT @NewsIsBreaking_: #DanielShaver shooting: Ex-Arizona police officer #PhilipBrailsford acquitted of murder, body cam evidence shows Shave…"
3634107257,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
744184513983619072,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
2740108543,This #DirtyCop #DirtyRottenPig went BEYOND abusing his authority I hope this PIG gets roasted in a blank,@Rizoy213 This #DirtyCop #DirtyRottenPig went BEYOND abusing his authority. I hope this PIG gets roasted in a blank… https://t.co/EhyLDwrWs6
842156400075771904,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
2645329975,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
783647979190231040,#DanielShaver shooting ExArizona police officer #PhilipBrailsford acquitted of murder body cam evidence shows Sh,"#DanielShaver shooting: Ex-Arizona police officer #PhilipBrailsford acquitted of murder, body cam evidence shows Sh… https://t.co/nSVqImg70D"
737339696255098882,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
2572956582,Here he is Mesa AZ #killercop #PhilipBrailsford Testimony over in murder trial of exMesa police officer,"Here he is: Mesa, AZ #killercop #PhilipBrailsford.  Testimony over in murder trial of ex-Mesa police officer https://t.co/GqkVryWS7Q"
744184513983619072,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
936428936204087296,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
2882287968,#DanielShaver I didnt or couldnt watch the video But I read enough to know it was heartbreaking Rest In Peace,#DanielShaver I didn’t or couldn’t watch the video. But I read enough to know it was heartbreaking. Rest In Peace.… https://t.co/BRY8wGGbjC
936428936204087296,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
936428936204087296,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
2200121744,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
1422046574,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
1422046574,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
1422046574,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
